speaker,word,decade,n
the marquess of normanby,evidence,1830,74
the marquess of normanby,law,1830,62
the marquess of normanby,calendar,1830,60
the marquess of normanby,government,1840,456
the marquess of normanby,ireland,1840,327
the marquess of normanby,rev,1840,311
the marquess of normanby,time,1840,286
the marquess of normanby,prelate,1840,255
the marquess of normanby,marquess,1840,248
the marquess of normanby,country,1840,181
the marquess of normanby,law,1840,176
the marquess of normanby,magistrates,1840,130
the marquess of normanby,normanby,1840,119
the marquess of normanby,government,1850,68
the marquess of normanby,country,1850,30
the marquess of normanby,italy,1850,29
the marquess of normanby,french,1850,28
the marquess of normanby,sardinia,1850,26
the marquess of normanby,austria,1850,25
the marquess of normanby,war,1850,24
the marquess of normanby,duke,1850,20
the marquess of normanby,conduct,1850,18
the marquess of normanby,england,1850,18
the marquess of normanby,government,1860,436
the marquess of normanby,country,1860,170
the marquess of normanby,time,1860,159
the marquess of normanby,italy,1860,148
the marquess of normanby,foreign,1860,145
the marquess of normanby,french,1860,125
the marquess of normanby,law,1860,120
the marquess of normanby,marquess,1860,115
the marquess of normanby,received,1860,94
the marquess of normanby,people,1860,93
the marquis of titchfield,borough,1800,2
the marquis of titchfield,highly,1800,2
the marquis of titchfield,implicated,1800,2
the marquis of titchfield,letter,1800,2
the marquis of titchfield,mentioned,1800,2
the marquis of titchfield,name,1800,2
the marquis of titchfield,rose,1800,2
the marquis of titchfield,300,1800,1
the marquis of titchfield,50,1800,1
the marquis of titchfield,according,1800,1
the marquis of titchfield,game,1810,2
the marquis of titchfield,support,1810,2
the marquis of titchfield,altered,1810,1
the marquis of titchfield,bound,1810,1
the marquis of titchfield,comfort,1810,1
the marquis of titchfield,concurred,1810,1
the marquis of titchfield,considered,1810,1
the marquis of titchfield,convenience,1810,1
the marquis of titchfield,decided,1810,1
the marquis of titchfield,essentially,1810,1
the marquis of titchfield,country,1820,66
the marquis of titchfield,currency,1820,40
the marquis of titchfield,depreciation,1820,31
the marquis of titchfield,standard,1820,31
the marquis of titchfield,justice,1820,22
the marquis of titchfield,time,1820,20
the marquis of titchfield,war,1820,20
the marquis of titchfield,commons,1820,18
the marquis of titchfield,government,1820,18
the marquis of titchfield,paper,1820,18
the master of the rolls,spain,1800,46
the master of the rolls,war,1800,35
the master of the rolls,evidence,1800,33
the master of the rolls,treaty,1800,28
the master of the rolls,influence,1800,22
the master of the rolls,circumstances,1800,19
the master of the rolls,neutrality,1800,18
the master of the rolls,time,1800,18
the master of the rolls,gent,1800,17
the master of the rolls,public,1800,17
the master of the rolls,council,1810,2
the master of the rolls,division,1810,2
the master of the rolls,queen's,1810,2
the master of the rolls,absolute,1810,1
the master of the rolls,alluded,1810,1
the master of the rolls,circulation,1810,1
the master of the rolls,conceived,1810,1
the master of the rolls,contradiction,1810,1
the master of the rolls,declare,1810,1
the master of the rolls,difference,1810,1
the master of the rolls,catholics,1820,68
the master of the rolls,catholic,1820,60
the master of the rolls,court,1820,44
the master of the rolls,roman,1820,42
the master of the rolls,securities,1820,36
the master of the rolls,country,1820,34
the master of the rolls,ireland,1820,34
the master of the rolls,power,1820,34
the master of the rolls,security,1820,27
the master of the rolls,law,1820,23
the master of the rolls,court,1850,34
the master of the rolls,master,1850,28
the master of the rolls,rolls,1850,28
the master of the rolls,chancery,1850,25
the master of the rolls,law,1850,21
the master of the rolls,officers,1850,16
the master of the rolls,commission,1850,15
the master of the rolls,required,1850,15
the master of the rolls,salaries,1850,13
the master of the rolls,wills,1850,13
the master of the rolls,law,1880,10
the master of the rolls,servant,1880,9
the master of the rolls,liable,1880,6
the master of the rolls,negligence,1880,6
the master of the rolls,accused,1880,5
the master of the rolls,cross,1880,5
the master of the rolls,contract,1880,4
the master of the rolls,convicted,1880,4
the master of the rolls,conviction,1880,4
the master of the rolls,criminal,1880,4
the secretary of state for india,india,1800,7
the secretary of state for india,speech,1800,7
the secretary of state for india,attorney,1800,5
the secretary of state for india,liberty,1800,5
the secretary of state for india,cross,1800,4
the secretary of state for india,government,1800,4
the secretary of state for india,liberal,1800,4
the secretary of state for india,alluded,1800,3
the secretary of state for india,forgotten,1800,3
the secretary of state for india,night,1800,3
the secretary of state for india,government,1880,282
the secretary of state for india,000,1880,253
the secretary of state for india,india,1880,179
the secretary of state for india,indian,1880,81
the secretary of state for india,year,1880,78
the secretary of state for india,time,1880,72
the secretary of state for india,parliament,1880,71
the secretary of state for india,revenue,1880,62
the secretary of state for india,country,1880,59
the secretary of state for india,expenditure,1880,55
the secretary of state for india,india,1890,1089
the secretary of state for india,government,1890,654
the secretary of state for india,indian,1890,356
the secretary of state for india,000,1890,340
the secretary of state for india,year,1890,256
the secretary of state for india,rx,1890,247
the secretary of state for india,hamilton,1890,213
the secretary of state for india,middlesex,1890,212
the secretary of state for india,expenditure,1890,205
the secretary of state for india,ealing,1890,203
the secretary of state for india,india,1900,695
the secretary of state for india,government,1900,388
the secretary of state for india,000,1900,279
the secretary of state for india,indian,1900,174
the secretary of state for india,hamilton,1900,143
the secretary of state for india,middlesex,1900,143
the secretary of state for india,ealing,1900,138
the secretary of state for india,year,1900,131
the secretary of state for india,country,1900,84
the secretary of state for india,british,1900,82
the secretary of state for india,government,1910,14
the secretary of state for india,chinese,1910,9
the secretary of state for india,british,1910,8
the secretary of state for india,dalai,1910,7
the secretary of state for india,lhasa,1910,7
the secretary of state for india,arrived,1910,6
the secretary of state for india,chamber,1910,6
the secretary of state for india,lama,1910,6
the secretary of state for india,commons,1910,5
the secretary of state for india,single,1910,5
the secretary of state for the colonies,government,1880,218
the secretary of state for the colonies,colonies,1880,86
the secretary of state for the colonies,time,1880,76
the secretary of state for the colonies,country,1880,59
the secretary of state for the colonies,zululand,1880,50
the secretary of state for the colonies,henry,1880,44
the secretary of state for the colonies,colonial,1880,43
the secretary of state for the colonies,law,1880,41
the secretary of state for the colonies,office,1880,38
the secretary of state for the colonies,power,1880,37
the secretary of state for the colonies,government,1890,736
the secretary of state for the colonies,colonies,1890,521
the secretary of state for the colonies,birmingham,1890,303
the secretary of state for the colonies,chamberlain,1890,299
the secretary of state for the colonies,time,1890,289
the secretary of state for the colonies,country,1890,228
the secretary of state for the colonies,colony,1890,216
the secretary of state for the colonies,british,1890,198
the secretary of state for the colonies,south,1890,193
the secretary of state for the colonies,west,1890,157
the secretary of state for the colonies,colonies,1900,449
the secretary of state for the colonies,government,1900,270
the secretary of state for the colonies,birmingham,1900,266
the secretary of state for the colonies,chamberlain,1900,256
the secretary of state for the colonies,time,1900,129
the secretary of state for the colonies,south,1900,92
the secretary of state for the colonies,country,1900,85
the secretary of state for the colonies,colony,1900,79
the secretary of state for the colonies,received,1900,76
the secretary of state for the colonies,british,1900,75
the secretary of state for the colonies,birmingham,1910,3
the secretary of state for the colonies,chamberlain,1910,3
the secretary of state for the colonies,colonies,1910,3
the secretary of state for the colonies,colleagues,1910,2
the secretary of state for the colonies,intention,1910,2
the secretary of state for the colonies,adopt,1910,1
the secretary of state for the colonies,avowed,1910,1
the secretary of state for the colonies,charge,1910,1
the secretary of state for the colonies,charges,1910,1
the secretary of state for the colonies,commons,1910,1
the solicitor general,court,1800,18
the solicitor general,gent,1800,15
the solicitor general,law,1800,11
the solicitor general,character,1800,10
the solicitor general,conduct,1800,9
the solicitor general,contended,1800,9
the solicitor general,evidence,1800,9
the solicitor general,inquiry,1800,9
the solicitor general,name,1800,9
the solicitor general,judges,1800,8
the solicitor general,law,1810,91
the solicitor general,country,1810,63
the solicitor general,public,1810,53
the solicitor general,property,1810,40
the solicitor general,court,1810,36
the solicitor general,ministers,1810,35
the solicitor general,time,1810,34
the solicitor general,king,1810,32
the solicitor general,power,1810,32
the solicitor general,purpose,1810,30
the solicitor general,law,1820,70
the solicitor general,country,1820,43
the solicitor general,time,1820,41
the solicitor general,counsel,1820,40
the solicitor general,court,1820,38
the solicitor general,queen,1820,34
the solicitor general,witness,1820,32
the solicitor general,judge,1820,30
the solicitor general,crime,1820,29
the solicitor general,cross,1820,27
the solicitor general,law,1830,307
the solicitor general,court,1830,168
the solicitor general,property,1830,135
the solicitor general,time,1830,109
the solicitor general,country,1830,107
the solicitor general,public,1830,89
the solicitor general,power,1830,87
the solicitor general,parliament,1830,78
the solicitor general,england,1830,76
the solicitor general,justice,1830,71
the solicitor general,law,1840,201
the solicitor general,ireland,1840,186
the solicitor general,court,1840,177
the solicitor general,power,1840,152
the solicitor general,time,1840,128
the solicitor general,land,1840,122
the solicitor general,government,1840,101
the solicitor general,chancery,1840,88
the solicitor general,parties,1840,88
the solicitor general,property,1840,81
the solicitor general,court,1850,615
the solicitor general,law,1850,533
the solicitor general,government,1850,326
the solicitor general,country,1850,317
the solicitor general,time,1850,304
the solicitor general,property,1850,269
the solicitor general,power,1850,213
the solicitor general,chancery,1850,193
the solicitor general,parliament,1850,182
the solicitor general,courts,1850,181
the solicitor general,law,1860,587
the solicitor general,government,1860,477
the solicitor general,time,1860,299
the solicitor general,court,1860,267
the solicitor general,country,1860,265
the solicitor general,war,1860,175
the solicitor general,parliament,1860,159
the solicitor general,judge,1860,157
the solicitor general,property,1860,146
the solicitor general,power,1860,142
the solicitor general,law,1870,634
the solicitor general,government,1870,555
the solicitor general,ireland,1870,376
the solicitor general,court,1870,308
the solicitor general,time,1870,294
the solicitor general,tenant,1870,249
the solicitor general,country,1870,233
the solicitor general,parliament,1870,198
the solicitor general,irish,1870,194
the solicitor general,england,1870,172
the solicitor general,ireland,1880,886
the solicitor general,government,1880,718
the solicitor general,solicitor,1880,680
the solicitor general,law,1880,478
the solicitor general,tenant,1880,447
the solicitor general,university,1880,445
the solicitor general,dublin,1880,441
the solicitor general,court,1880,424
the solicitor general,time,1880,409
the solicitor general,madden,1880,375
the solicitor general,schools,1890,296
the solicitor general,government,1890,200
the solicitor general,law,1890,163
the solicitor general,solicitor,1890,158
the solicitor general,voluntary,1890,131
the solicitor general,time,1890,108
the solicitor general,country,1890,105
the solicitor general,year,1890,102
the solicitor general,land,1890,100
the solicitor general,parliament,1890,97
the solicitor general,university,1900,32
the solicitor general,college,1900,29
the solicitor general,scotland,1900,29
the solicitor general,solicitor,1900,26
the solicitor general,trinity,1900,25
