nation,concern,decade,n
Scotland,gun,1870,1
Scotland,habitual,1890,2
Scotland,habitual,1900,1
Scotland,harbour,1880,2
Scotland,harbour,1890,3
Scotland,harbour,1900,1
Scotland,harbours,1850,2
Scotland,harbours,1880,6
Scotland,harbours,1890,4
Scotland,harbours of refuge,1880,1
Scotland,health,1840,4
Scotland,health,1850,2
Scotland,health,1870,4
Scotland,health,1880,28
Scotland,health,1890,28
Scotland,health,1900,4
Scotland,herring,1880,2
Scotland,herring,1890,2
Scotland,herring,1900,1
Scotland,herring,1910,2
Scotland,herring fishery,1880,4
Scotland,herring fishery,1890,2
Scotland,herring fishery,1900,2
Scotland,herring fishery,1910,4
Scotland,higher education,1890,2
Scotland,highways,1880,1
Scotland,holders,1880,1
Scotland,holders,1900,1
Scotland,holding,1900,1
Scotland,holdings,1880,36
Scotland,holdings,1890,16
Scotland,holdings,1900,30
Scotland,holdings,1910,24
Scotland,home rule,1880,1
Scotland,home rule,1890,1
Scotland,homes,1890,1
Scotland,horse,1880,6
Scotland,horse,1890,3
Scotland,horse,1900,3
Scotland,horse breeding,1900,2
Scotland,horses,1900,1
Scotland,hospital,1880,12
Scotland,hospital,1890,3
Scotland,hospital,1900,3
Scotland,hospital accommodation,1900,1
Scotland,hospitals,1860,1
Scotland,hotel,1900,1
Scotland,house letting,1900,4
Scotland,housing,1880,2
Scotland,housing,1890,4
Scotland,housing,1900,6
Scotland,housing of the working classes,1880,1
Scotland,housing of the working classes,1890,2
Scotland,housing of the working classes,1900,1
Scotland,hungry,1900,1
Scotland,hypothec,1830,2
Scotland,hypothec,1860,4
Scotland,hypothec,1870,4
Scotland,ill,1900,1
Scotland,illegal fishing,1890,1
Scotland,illegal trawling,1890,4
Scotland,illegal trawling,1900,4
Scotland,illegal trawling,1910,4
Scotland,import,1890,1
Scotland,imported,1880,1
Scotland,imported,1900,1
Scotland,imprisonment,1830,2
Scotland,imprisonment,1880,2
Scotland,imprisonment,1890,2
Scotland,imprisonment,1900,4
Scotland,incidence,1890,2
Scotland,inclosure,1880,1
Scotland,indictable,1900,1
Scotland,industrial,1890,4
Scotland,industrial,1900,2
Scotland,industrial schools,1890,2
Scotland,industrial schools,1900,1
Scotland,industry,1900,1
Scotland,inebriates,1890,1
Scotland,inebriates,1900,3
Scotland,inebriates,1910,2
Scotland,infectious diseases,1910,4
Scotland,infringement,1880,2
Scotland,inquiry,1880,2
Scotland,inquiry,1890,6
Scotland,inquiry,1900,1
Scotland,insanitary,1900,3
Scotland,insolvency,1850,3
Scotland,institutions,1880,3
Scotland,instruction,1880,2
Scotland,intestates,1870,1
Scotland,intestates,1880,1
Scotland,intrusion,1840,4
Scotland,island,1880,3
Scotland,island,1900,1
Scotland,ivory,1880,2
Scotland,joint,1840,2
Scotland,joint,1850,1
Scotland,joint,1880,1
Scotland,joint stock,1840,2
Scotland,jurisdiction,1830,1
Scotland,jurisdiction,1890,2
Scotland,jurisdiction,1900,4
Scotland,juvenile,1880,1
Scotland,juvenile offenders,1880,1
Scotland,keeper,1880,1
Scotland,keeping,1890,1
Scotland,keeping,1900,1
Scotland,labour,1830,2
Scotland,labour,1840,2
Scotland,labour,1860,2
Scotland,labour,1890,4
Scotland,labourers,1880,6
Scotland,labouring,1810,1
Scotland,lady,1890,1
Scotland,land,1850,1
Scotland,land,1860,1
Scotland,land,1880,1
Scotland,land,1890,10
Scotland,land,1900,16
Scotland,land,1910,4
Scotland,landed,1880,1
Scotland,landed estates,1880,1
Scotland,landowners,1900,1
Scotland,landowners,1910,2
Scotland,lands,1840,2
Scotland,lands,1850,2
Scotland,lands,1880,2
Scotland,lands,1890,6
Scotland,lands,1900,4
Scotland,law administration,1900,1
Scotland,lay,1830,1
Scotland,lay,1880,1
Scotland,leases,1850,1
Scotland,leases,1880,2
Scotland,leases,1890,3
Scotland,leasing,1830,1
Scotland,leasing,1900,1
Scotland,leave,1850,2
Scotland,leave,1860,3
Scotland,legal,1900,1
Scotland,legal,1910,2
Scotland,letter,1830,3
Scotland,letting,1880,1
Scotland,letting,1900,9
Scotland,letting,1910,2
Scotland,level crossings,1890,2
Scotland,liability,1890,2
Scotland,light railways,1890,4
Scotland,lighting,1890,2
Scotland,lighting,1900,4
Scotland,lines,1890,2
Scotland,liquor,1890,4
Scotland,liquor,1900,2
Scotland,liquor traffic,1890,2
Scotland,liquor traffic,1900,1
Scotland,liquors,1850,1
Scotland,liquors,1880,1
Scotland,local purposes,1880,1
Scotland,local rates,1890,3
Scotland,locomotives,1880,1
Scotland,lost,1900,1
Scotland,luggage,1900,1
Scotland,lunacy,1870,1
Scotland,lunacy,1880,5
Scotland,lunacy,1890,1
Scotland,lunacy,1900,5
Scotland,lunatic asylums,1840,1
Scotland,lunatic asylums,1870,1
Scotland,lunatics,1840,1
Scotland,lunatics,1870,1
Scotland,lunatics,1880,3
Scotland,lunatics,1900,1
Scotland,machinery,1900,2
Scotland,magistrates,1890,2
Scotland,mail,1830,1
Scotland,mail,1880,3
Scotland,mail,1890,2
Scotland,mail,1900,1
Scotland,mail steamers,1880,1
Scotland,mails,1880,7
Scotland,mails,1890,1
Scotland,mails,1900,1
Scotland,making,1830,1
Scotland,making,1910,2
Scotland,malt,1840,1
Scotland,manufacture,1890,1
Scotland,manufacturers,1900,1
Scotland,manufactures,1890,1
Scotland,margarine,1900,1
Scotland,market,1890,1
Scotland,marriage,1840,5
Scotland,marriage,1850,2
Scotland,marriage,1880,2
Scotland,marriages,1830,1
Scotland,marriages,1840,3
Scotland,marriages,1850,2
Scotland,marriages,1910,4
Scotland,married,1880,1
Scotland,married women's,1880,1
Scotland,meals,1900,2
Scotland,measures,1830,1
Scotland,measures,1840,1
Scotland,measures,1890,1
Scotland,meat,1900,2
Scotland,medical,1850,1
Scotland,medical,1880,1
Scotland,medical,1900,3
Scotland,medicine,1890,1
Scotland,mercantile,1850,1
Scotland,mercantile,1880,1
Scotland,migration,1880,1
Scotland,milk,1900,2
Scotland,miners,1890,1
Scotland,miners,1910,2
Scotland,mines,1880,2
Scotland,mines,1910,2
Scotland,minor,1890,2
Scotland,minor,1900,1
Scotland,monument,1820,1
Scotland,motor,1900,5
Scotland,motor,1910,2
Scotland,motor traffic,1900,3
Scotland,museum,1880,1
Scotland,museums,1890,2
Scotland,mussel,1880,2
Scotland,mussel beds,1880,2
Scotland,national gallery,1890,1
Scotland,national gallery,1900,2
Scotland,national museums,1890,1
Scotland,net,1900,1
Scotland,night mails,1890,1
Scotland,night mails,1900,1
Scotland,observance,1830,1
Scotland,observatory,1880,1
Scotland,offences,1900,1
Scotland,offenders,1880,1
Scotland,offenders,1890,2
Scotland,officers,1870,1
Scotland,officers,1880,4
Scotland,officers,1900,3
Scotland,operative,1890,1
Scotland,orphan,1890,2
Scotland,orphan homes,1890,1
Scotland,overcrowding,1900,2
Scotland,owners,1880,1
Scotland,paid,1900,1
Scotland,parliamentary representation,1850,1
Scotland,parochial schoolmasters,1840,1
Scotland,parochial schoolmasters,1850,5
Scotland,parochial schoolmasters,1860,2
Scotland,passenger,1880,1
Scotland,passengers,1900,1
Scotland,patent,1900,2
Scotland,patronage,1830,3
Scotland,patronage,1840,1
Scotland,patronage,1870,3
Scotland,pauper,1880,2
Scotland,pauper,1890,8
Scotland,pauper,1900,2
Scotland,pauper children,1890,2
Scotland,paupers,1880,3
Scotland,paupers,1890,9
Scotland,paupers,1900,9
Scotland,pay,1900,1
Scotland,paying,1890,1
Scotland,payment,1880,2
Scotland,payment,1890,2
Scotland,payment,1900,3
Scotland,payment,1910,2
Scotland,peerage,1850,1
Scotland,peers,1830,1
Scotland,peers,1840,3
Scotland,peers,1850,1
Scotland,peers,1860,1
Scotland,peers,1890,3
Scotland,peers,1900,2
Scotland,pension,1910,4
Scotland,pensioners,1900,1
Scotland,pensions,1890,1
Scotland,pensions,1900,3
Scotland,pensions,1910,4
Scotland,people,1820,1
Scotland,people,1860,5
Scotland,personal estates,1880,1
Scotland,persons,1900,1
Scotland,petition,1830,1
Scotland,petitions,1810,1
Scotland,petitions,1830,3
Scotland,petitions,1860,1
Scotland,petty,1890,1
Scotland,piers,1890,2
Scotland,plate,1830,1
Scotland,pleuropneumonia,1880,1
Scotland,pneumonia,1880,4
Scotland,poaching,1890,2
Scotland,poisoning,1900,2
Scotland,police,1830,1
Scotland,police,1850,4
Scotland,police,1860,1
Scotland,police,1870,4
Scotland,police,1880,20
Scotland,police,1890,12
Scotland,police,1900,4
Scotland,police,1910,6
Scotland,polling,1910,2
Scotland,pollution,1870,1
Scotland,pollution,1880,1
Scotland,poor,1810,1
Scotland,poor,1820,1
Scotland,poor,1830,1
Scotland,poor,1840,11
Scotland,poor,1850,2
Scotland,poor,1860,3
Scotland,poor,1870,4
Scotland,poor,1880,6
Scotland,poor,1890,2
Scotland,poor,1900,6
Scotland,poor rates,1880,2
Scotland,poor relief,1840,1
Scotland,poor relief,1880,1
Scotland,poor relief,1890,1
Scotland,poor-law,1840,3
Scotland,poorhouses,1900,1
Scotland,pork,1900,1
Scotland,postal charges,1890,1
Scotland,potato,1900,2
Scotland,poultry,1890,1
Scotland,poultry,1900,2
Scotland,poultry breeding,1890,1
Scotland,poultry breeding,1900,2
Scotland,premises,1880,1
Scotland,premises,1900,1
Scotland,presbyterian,1900,1
Scotland,press,1820,2
Scotland,presumption of life limitation,1880,2
Scotland,presumption of life limitation,1890,2
Scotland,primary education,1910,2
Scotland,printing,1830,1
Scotland,printing,1900,1
Scotland,prison,1830,2
Scotland,prison,1840,1
Scotland,prison,1880,2
Scotland,prison,1890,3
Scotland,prison,1900,1
Scotland,prison discipline,1830,2
Scotland,prison discipline,1840,1
Scotland,prisoner,1880,2
Scotland,prisoners,1810,2
Scotland,prisoners,1870,2
Scotland,prisoners,1880,2
Scotland,prisoners,1890,8
Scotland,prisoners,1900,2
Scotland,prisons,1820,3
Scotland,prisons,1830,6
Scotland,prisons,1840,3
Scotland,prisons,1860,3
Scotland,prisons,1870,9
Scotland,prisons,1880,9
Scotland,prisons,1890,6
Scotland,prisons,1900,6
Scotland,probate,1880,2
Scotland,probate,1900,1
Scotland,process,1840,1
Scotland,property,1810,2
Scotland,property,1860,2
Scotland,property,1880,2
Scotland,property,1900,4
Scotland,prosecution,1900,2
Scotland,protection,1840,1
Scotland,protection,1890,1
Scotland,protection,1900,3
Scotland,provisions,1880,2
Scotland,public house,1890,2
Scotland,public houses,1850,2
Scotland,public houses,1890,2
Scotland,public houses,1900,2
Scotland,public works,1890,5
Scotland,punishment,1890,1
Scotland,pupil,1900,1
Scotland,pupil teachers,1900,1
Scotland,purposes,1880,1
Scotland,qualification,1900,3
Scotland,railway,1800,1
Scotland,railway,1840,2
Scotland,railway,1860,1
Scotland,railway,1880,1
Scotland,railway,1890,4
Scotland,railway,1900,3
Scotland,railway communication,1890,1
Scotland,railway rates,1900,1
Scotland,railways,1890,4
Scotland,rating,1890,5
Scotland,rating,1900,5
Scotland,receipt,1900,1
Scotland,recruiting,1900,1
Scotland,reformatory,1850,2
Scotland,reformatory,1900,1
Scotland,reformatory and industrial schools,1900,1
Scotland,reformatory schools,1850,2
Scotland,refuge,1880,2
Scotland,relative,1900,1
Scotland,religious,1840,2
Scotland,removal of paupers,1880,2
Scotland,removals,1890,2
Scotland,removals,1900,1
Scotland,rents,1880,2
Scotland,reorganisation,1900,1
Scotland,repair,1890,2
Scotland,repairs,1870,1
Scotland,representation,1820,2
Scotland,representation,1830,2
Scotland,representation,1850,2
Scotland,representation,1860,10
Scotland,reserve,1880,1
Scotland,revision,1900,2
Scotland,right,1830,1
Scotland,right,1900,1
Scotland,rioting,1880,1
Scotland,riots,1830,1
Scotland,river,1880,2
Scotland,rivers,1880,1
Scotland,road,1860,3
Scotland,road,1880,6
Scotland,road,1890,6
Scotland,road repair,1890,2
Scotland,roads,1830,1
Scotland,roads,1840,4
Scotland,roads,1850,1
Scotland,roads,1860,3
Scotland,roads,1870,4
Scotland,roads,1880,3
Scotland,roads,1890,6
Scotland,roman,1830,1
Scotland,roman,1870,1
Scotland,roman,1890,2
Scotland,roman catholics,1870,3
Scotland,rule,1880,1
Scotland,rule,1890,1
Scotland,rural postmen,1890,1
Scotland,sabbath,1830,1
Scotland,sale,1850,1
Scotland,sale,1870,1
Scotland,sale,1880,1
Scotland,sale,1890,1
Scotland,sale,1900,1
Scotland,sales,1890,1
Scotland,salmon,1830,2
Scotland,salmon,1840,1
Scotland,salmon,1850,1
Scotland,salmon,1860,1
Scotland,salmon,1880,7
Scotland,salmon,1890,6
Scotland,salmon,1900,4
Scotland,salmon fisheries,1830,1
Scotland,salmon fisheries,1840,1
Scotland,salmon fisheries,1850,1
Scotland,salmon fisheries,1880,4
Scotland,salmon fisheries,1890,1
Scotland,salmon fisheries,1900,3
Scotland,salmon fishery,1830,1
Scotland,salmon fishing,1880,3
Scotland,salmon fishing,1890,1
Scotland,salmon fishings,1890,3
Scotland,salmon fishings,1900,1
Scotland,sanitary,1890,1
Scotland,sasine,1830,1
Scotland,sasines,1870,1
Scotland,sasines,1880,1
Scotland,savings,1870,1
Scotland,savings,1880,1
Scotland,savings,1890,1
Scotland,savings banks,1880,1
Scotland,savings banks,1890,1
Scotland,scab,1900,1
Scotland,school,1800,1
Scotland,school,1850,1
Scotland,school,1870,2
Scotland,school,1880,8
Scotland,school,1890,23
Scotland,school,1900,11
Scotland,school,1910,6
Scotland,school attendance,1890,3
Scotland,school attendance,1900,2
Scotland,school buildings,1910,2
Scotland,school children,1890,1
Scotland,school children,1900,1
Scotland,school fees,1880,1
Scotland,school fees,1890,1
Scotland,school fees,1900,1
Scotland,school teachers,1880,3
Scotland,school teachers,1890,3
Scotland,school teachers,1910,6
Scotland,schoolmasters,1840,4
Scotland,schoolmasters,1850,6
Scotland,schoolmasters,1860,3
Scotland,schools,1830,6
Scotland,schools,1850,10
Scotland,schools,1860,12
Scotland,schools,1870,10
Scotland,schools,1880,16
Scotland,schools,1890,24
Scotland,schools,1900,12
Scotland,schools,1910,20
Scotland,science,1880,6
Scotland,science,1890,6
Scotland,sea fisheries,1880,2
Scotland,sea fisheries,1890,8
Scotland,sea fisheries,1900,2
Scotland,secondary education,1890,3
Scotland,secondary education,1910,2
Scotland,secondary schools,1910,2
Scotland,sedition,1830,1
Scotland,seed,1880,4
Scotland,seeds,1880,1
Scotland,seizures,1900,2
Scotland,sentences,1890,1
Scotland,servants,1880,1
Scotland,servants,1890,1
Scotland,servants,1900,1
Scotland,settlements,1820,1
Scotland,sewage,1880,1
Scotland,sewerage,1900,1
Scotland,sheep,1890,2
Scotland,sheep,1900,3
Scotland,sheep,1910,4
Scotland,sheriff,1850,5
Scotland,sheriff,1870,1
Scotland,sheriff,1880,10
Scotland,sheriff,1890,3
Scotland,sheriff,1900,2
Scotland,ship,1880,1
Scotland,ship,1890,1
Scotland,ships,1890,2
Scotland,shooting,1890,1
Scotland,shop,1890,1
Scotland,shops,1880,1
Scotland,shorthand,1880,1
Scotland,silver,1830,3
Scotland,silver plate,1830,1
Scotland,small holdings,1880,1
Scotland,small holdings,1900,8
Scotland,small holdings,1910,4
Scotland,smoke nuisance,1850,2
Scotland,societies,1890,2
Scotland,speed,1900,2
Scotland,speed,1910,2
Scotland,speed limits,1900,2
Scotland,spirit,1830,3
Scotland,spirit,1840,1
Scotland,spirit,1850,3
Scotland,spirit,1880,1
Scotland,spirits,1900,3
Scotland,spirituous,1850,1
Scotland,spirituous liquors,1850,1
Scotland,state aided schools,1890,1
Scotland,statistics,1910,2
Scotland,statute,1810,1
Scotland,statute,1830,1
Scotland,statute,1840,1
Scotland,statute,1860,1
Scotland,statute,1880,1
Scotland,statute,1900,2
Scotland,stealing,1830,2
Scotland,steam,1820,2
Scotland,steam,1860,2
Scotland,steam,1900,2
Scotland,steamer,1880,1
Scotland,steamer,1890,1
Scotland,steamers,1880,2
Scotland,stipendiary,1890,2
Scotland,stock,1840,2
Scotland,stock,1850,1
Scotland,stock,1910,2
Scotland,stores,1890,1
Scotland,storm,1900,1
Scotland,strike,1890,1
Scotland,strike,1910,2
Scotland,substitutes,1880,1
Scotland,substitutes,1890,1
Scotland,suggested,1900,1
Scotland,superannuation,1800,2
Scotland,superannuation,1870,4
Scotland,superannuation,1890,4
Scotland,superannuation,1900,4
Scotland,superannuation,1910,8
Scotland,supervision,1890,1
Scotland,survey,1840,2
Scotland,survey,1850,10
Scotland,survey,1880,2
Scotland,survey,1890,2
Scotland,surveyor,1910,2
Scotland,taking,1840,1
Scotland,taylor,1880,1
Scotland,teachers,1880,6
Scotland,teachers,1890,6
Scotland,teachers,1900,9
Scotland,teachers,1910,18
Scotland,teaching,1900,1
Scotland,technical,1880,4
Scotland,technical,1890,3
Scotland,technical education,1880,2
Scotland,technical education,1890,6
Scotland,technical instruction,1880,1
Scotland,telegraph,1880,1
Scotland,telegraph,1890,8
Scotland,telegraphic communication,1880,1
Scotland,telegraphic communication,1900,4
Scotland,telegraphists,1890,1
Scotland,telephone,1890,4
Scotland,tenure,1880,1
Scotland,tenure,1890,3
Scotland,tests,1850,1
Scotland,the people,1820,1
Scotland,the people,1860,5
Scotland,tidal,1880,1
Scotland,tobacco,1890,1
Scotland,tobacco,1900,4
Scotland,tobacco,1910,6
Scotland,tobacco growing,1900,2
Scotland,tobacco growing,1910,4
Scotland,tolls,1860,2
Scotland,tolls,1870,1
Scotland,traction,1900,1
Scotland,traction,1910,2
Scotland,trades,1910,4
Scotland,traffic,1890,6
Scotland,traffic,1900,18
Scotland,traffic,1910,12
Scotland,training colleges,1900,1
Scotland,training of teachers,1900,2
Scotland,tramways,1880,1
Scotland,transit,1900,2
Scotland,transportation,1840,2
Scotland,travelling,1890,1
Scotland,trawlers,1890,1
Scotland,trawling,1880,2
Scotland,trawling,1890,2
Scotland,trawling,1900,2
Scotland,trawling,1910,2
Scotland,treatment of prisoners,1890,1
Scotland,trial,1830,2
Scotland,trial,1880,1
Scotland,troops,1840,2
Scotland,troops,1890,2
Scotland,trout,1880,1
Scotland,trout,1890,1
Scotland,trout,1900,1
Scotland,trusts,1830,1
Scotland,trusts,1870,2
Scotland,trusts,1880,2
Scotland,trusts,1890,2
Scotland,trusts,1900,1
Scotland,trusts,1910,2
Scotland,tunnel,1890,1
Scotland,turnpike,1830,4
Scotland,turnpike,1840,8
Scotland,turnpike,1860,4
Scotland,turnpike,1870,2
Scotland,turnpike tolls,1860,2
Scotland,uncertified,1900,1
Scotland,unemployed,1900,21
Scotland,universities,1830,3
Scotland,universities,1840,2
Scotland,universities,1850,6
Scotland,universities,1880,13
Scotland,universities,1890,6
Scotland,university,1850,1
Scotland,university,1880,3
Scotland,vaccination,1890,12
Scotland,vaccination,1900,14
Scotland,vagrancy,1860,2
Scotland,valuation,1850,2
Scotland,valuation,1860,2
Scotland,valuation,1880,2
Scotland,valuation,1890,10
Scotland,valuation,1900,6
Scotland,valuations,1910,2
Scotland,value,1900,2
Scotland,vermin,1890,1
Scotland,vessels,1820,2
Scotland,veterinary,1900,1
Scotland,veterinary,1910,2
Scotland,veto,1890,1
Scotland,veto,1900,1
Scotland,voluntary schools,1890,1
Scotland,voluntary schools,1910,2
Scotland,volunteer,1800,1
Scotland,volunteer,1890,2
Scotland,wages,1840,4
Scotland,wages,1850,4
Scotland,wages,1890,4
Scotland,warnings,1880,1
Scotland,water,1880,2
Scotland,water,1890,2
Scotland,water,1900,4
Scotland,water supplies,1890,1
Scotland,water supply,1900,1
Scotland,waters,1880,2
Scotland,weavers,1820,1
Scotland,weighing,1890,1
Scotland,whale,1900,5
Scotland,widows,1840,2
Scotland,wife,1880,1
Scotland,wife's,1880,1
Scotland,wife's sister,1880,1
Scotland,wild animals,1900,3
Scotland,wines,1880,1
Scotland,women,1880,3
Scotland,women,1900,9
Scotland,women's,1880,1
Scotland,woollen,1890,1
Scotland,work,1880,1
Scotland,work,1900,1
Scotland,working,1880,1
Scotland,working,1890,3
Scotland,working,1900,3
Scotland,working,1910,2
Scotland,workmen,1890,3
Scotland,workmen,1900,2
Scotland,workmen's,1890,6
Scotland,workmen's,1900,2
Scotland,workmen's compensation,1890,2
Scotland,workmen's dwellings,1890,1
Scotland,workshops,1880,1
Scotland,workshops,1900,1
Scotland,worrying,1890,1
Scotland,worrying,1900,2
Scotland,worship,1840,5
Scotland,yard,1890,1
Scotland,yard,1900,2
Scotland,yeomanry,1830,2
Scotland,accident,1880,2
Scotland,accident,1900,2
Scotland,agricultural,1900,2
Scotland,agricultural holdings,1900,1
Scotland,agricultural statistics,1900,1
Scotland,agriculture,1900,2
Scotland,agriculture,1910,4
Scotland,aid,1900,2
Scotland,aid,1910,2
Scotland,alteration,1890,1
